96 10
-1.0 -1.1547005383792517 0.10051767705294518
-1.0 -0.8660254037844387 0.09940928120363544
-1.0 -0.5773502691896258 7.812500084621119e-07
-1.0 -0.2886751345948129 0.09940928120363544
-1.0 0.0 0.10051767705294518
-1.0 0.2886751345948129 0.09940928120363544
-1.0 0.5773502691896258 7.812500084621119e-07
-1.0 0.8660254037844387 0.09940928120363544
-1.0 1.1547005383792517 0.10051767705294518
-0.9583333333333334 -1.1547005383792517 0.10065132890295216
-0.9583333333333334 -0.8660254037844387 0.09961698864882904
-0.9583333333333334 -0.5773502691896258 0.010737584471401466
-0.9583333333333334 -0.2886751345948129 0.09961831967281767
-0.9583333333333334 0.0 0.10065132890295213
-0.9583333333333334 0.2886751345948129 0.09961698864882906
-0.9583333333333334 0.5773502691896258 0.010737584471401454
-0.9583333333333334 0.8660254037844387 0.09961831967281765
-0.9583333333333334 1.1547005383792517 0.10065132890295218
-0.9166666666666666 -1.1547005383792517 0.10102507986621105
-0.9166666666666666 -0.8660254037844387 0.10016928380463529
-0.9166666666666666 -0.5773502691896258 0.025297653709003734
-0.9166666666666666 -0.2886751345948129 0.10016934061226733
-0.9166666666666666 0.0 0.10102507986621105
-0.9166666666666666 0.2886751345948129 0.10016928380463523
-0.9166666666666666 0.5773502691896258 0.025297653709003755
-0.9166666666666666 0.8660254037844387 0.10016934061226733
-0.9166666666666666 1.1547005383792517 0.10102507986621105
-0.875 -1.1547005383792517 0.10156335786828079
-0.875 -0.8660254037844387 0.10088599532568819
-0.875 -0.5773502691896258 0.040002543434195494
-0.875 -0.2886751345948129 0.10088555320000707
-0.875 0.0 0.10156335786828076
-0.875 0.2886751345948129 0.10088599532568816
-0.875 0.5773502691896258 0.04000254343419548
-0.875 0.8660254037844387 0.10088555320000704
-0.875 1.1547005383792517 0.10156335786828073
-0.8333333333333334 -1.1547005383792517 0.10216131756826317
-0.8333333333333334 -0.8660254037844387 0.1015760833324539
-0.8333333333333334 -0.5773502691896258 0.053802197252376185
-0.8333333333333334 -0.2886751345948129 0.10157516666636175
-0.8333333333333334 0.0 0.10216131756826317
-0.8333333333333334 0.2886751345948129 0.10157608333245405
-0.8333333333333334 0.5773502691896258 0.053802197252376185
-0.8333333333333334 0.8660254037844387 0.10157516666636178
-0.8333333333333334 1.1547005383792517 0.10216131756826306
-0.7916666666666666 -1.1547005383792517 0.10266648734815156
-0.7916666666666666 -0.8660254037844387 0.10209258635411829
-0.7916666666666666 -0.5773502691896258 0.0660957969549558
-0.7916666666666666 -0.2886751345948129 0.10209214981531041
-0.7916666666666666 0.0 0.10266648734815154
-0.7916666666666666 0.2886751345948129 0.10209258635411837
-0.7916666666666666 0.5773502691896258 0.0660957969549558
-0.7916666666666666 0.8660254037844387 0.10209214981531035
-0.7916666666666666 1.1547005383792517 0.10266648734815156
-0.75 -1.1547005383792517 0.10276740619399079
-0.75 -0.8660254037844387 0.10237128673834535
-0.75 -0.5773502691896258 0.07659255236026187
-0.75 -0.2886751345948129 0.10237060909460928
-0.75 0.0 0.10276740619399073
-0.75 0.2886751345948129 0.1023712867383454
-0.75 0.5773502691896258 0.0765925523602619
-0.75 0.8660254037844387 0.10237060909460928
-0.75 1.1547005383792517 0.10276740619399076
-0.7083333333333334 -1.1547005383792517 0.10270798628529747
-0.7083333333333334 -0.8660254037844387 0.1024334250717468
-0.7083333333333334 -0.5773502691896258 0.08521069488026618
-0.7083333333333334 -0.2886751345948129 0.10243320444257442
-0.7083333333333334 0.0 0.10270798628529744
-0.7083333333333334 0.2886751345948129 0.10243342507174685
-0.7083333333333334 0.5773502691896258 0.08521069488026616
-0.7083333333333334 0.8660254037844387 0.1024332044425745
-0.7083333333333334 1.1547005383792517 0.10270798628529738
-0.6666666666666666 -1.1547005383792517 0.10260216285192626
-0.6666666666666666 -0.8660254037844387 0.1023655554219405
-0.6666666666666666 -0.5773502691896258 0.0919968082399437
-0.6666666666666666 -0.2886751345948129 0.1023651945780391
-0.6666666666666666 0.0 0.1026021628519261
-0.6666666666666666 0.2886751345948129 0.10236555542194058
-0.6666666666666666 0.5773502691896258 0.09199680823994376
-0.6666666666666666 0.8660254037844387 0.1023651945780391
-0.6666666666666666 1.1547005383792517 0.10260216285192587
-0.625 -1.1547005383792517 0.10246603918389076
-0.625 -0.8660254037844387 0.10225695696888666
-0.625 -0.5773502691896258 0.09718598876794295
-0.625 -0.2886751345948129 0.10225686950533737
-0.625 0.0 0.10246603918389076
-0.625 0.2886751345948129 0.10225695696888658
-0.625 0.5773502691896258 0.09718598876794289
-0.625 0.8660254037844387 0.10225686950533737
-0.625 1.1547005383792517 0.10246603918389079
-0.5833333333333334 -1.1547005383792517 0.10231798228386792
-0.5833333333333334 -0.8660254037844387 0.10216034540238315
-0.5833333333333334 -0.5773502691896258 0.10105613139234897
-0.5833333333333334 -0.2886751345948129 0.1021606968404946
-0.5833333333333334 0.0 0.10231798228386792
-0.5833333333333334 0.2886751345948129 0.10216034540238329
-0.5833333333333334 0.5773502691896258 0.10105613139234897
-0.5833333333333334 0.8660254037844387 0.10216069684049457
-0.5833333333333334 1.1547005383792517 0.10231798228386786
-0.5416666666666666 -1.1547005383792517 0.10220441598836441
-0.5416666666666666 -0.8660254037844387 0.10209977183804377
-0.5416666666666666 -0.5773502691896258 0.10228954067686688
-0.5416666666666666 -0.2886751345948129 0.10210155413482715
-0.5416666666666666 0.0 0.10220441598836436
-0.5416666666666666 0.2886751345948129 0.10209977183804379
-0.5416666666666666 0.5773502691896258 0.1022895406768668
-0.5416666666666666 0.8660254037844387 0.10210155413482706
-0.5416666666666666 1.1547005383792517 0.10220441598836447
-0.5 -1.1547005383792517 0.10223359258075136
-0.5 -0.8660254037844387 0.10207938541666278
-0.5 -0.5773502691896258 0.10223359258075136
-0.5 -0.2886751345948129 0.10208167708331911
-0.5 0.0 0.10223359258075136
-0.5 0.2886751345948129 0.10207938541666278
-0.5 0.5773502691896258 0.10223359258075136
-0.5 0.8660254037844387 0.10208167708331911
-0.5 1.1547005383792517 0.10223359258075136
-0.4583333333333333 -1.1547005383792517 0.10228954067686694
-0.4583333333333333 -0.8660254037844387 0.10209977183804393
-0.4583333333333333 -0.5773502691896258 0.1022044159883646
-0.4583333333333333 -0.2886751345948129 0.10210155413482729
-0.4583333333333333 0.0 0.10228954067686702
-0.4583333333333333 0.2886751345948129 0.10209977183804393
-0.4583333333333333 0.5773502691896258 0.10220441598836455
-0.4583333333333333 0.8660254037844387 0.10210155413482734
-0.4583333333333333 1.1547005383792517 0.10228954067686702
-0.4166666666666667 -1.1547005383792517 0.10105613139234877
-0.4166666666666667 -0.8660254037844387 0.10216034540238332
-0.4166666666666667 -0.5773502691896258 0.10231798228386772
-0.4166666666666667 -0.2886751345948129 0.10216069684049454
-0.4166666666666667 0.0 0.10105613139234891
-0.4166666666666667 0.2886751345948129 0.10216034540238324
-0.4166666666666667 0.5773502691896258 0.10231798228386778
-0.4166666666666667 0.8660254037844387 0.10216069684049457
-0.4166666666666667 1.1547005383792517 0.10105613139234891
-0.375 -1.1547005383792517 0.09718598876794284
-0.375 -0.8660254037844387 0.10225695696888658
-0.375 -0.5773502691896258 0.10246603918389076
-0.375 -0.2886751345948129 0.10225686950533737
-0.375 0.0 0.09718598876794289
-0.375 0.2886751345948129 0.10225695696888658
-0.375 0.5773502691896258 0.10246603918389076
-0.375 0.8660254037844387 0.10225686950533734
-0.375 1.1547005383792517 0.09718598876794295
-0.3333333333333333 -1.1547005383792517 0.0919968082399438
-0.3333333333333333 -0.8660254037844387 0.10236555542194051
-0.3333333333333333 -0.5773502691896258 0.10260216285192589
-0.3333333333333333 -0.2886751345948129 0.10236519457803903
-0.3333333333333333 0.0 0.09199680823994366
-0.3333333333333333 0.2886751345948129 0.10236555542194048
-0.3333333333333333 0.5773502691896258 0.10260216285192622
-0.3333333333333333 0.8660254037844387 0.10236519457803903
-0.3333333333333333 1.1547005383792517 0.09199680823994369
-0.2916666666666667 -1.1547005383792517 0.08521069488026643
-0.2916666666666667 -0.8660254037844387 0.10243342507174696
-0.2916666666666667 -0.5773502691896258 0.10270798628529766
-0.2916666666666667 -0.2886751345948129 0.10243320444257459
-0.2916666666666667 0.0 0.08521069488026646
-0.2916666666666667 0.2886751345948129 0.10243342507174696
-0.2916666666666667 0.5773502691896258 0.10270798628529769
-0.2916666666666667 0.8660254037844387 0.10243320444257456
-0.2916666666666667 1.1547005383792517 0.08521069488026646
-0.25 -1.1547005383792517 0.0765925523602619
-0.25 -0.8660254037844387 0.10237128673834535
-0.25 -0.5773502691896258 0.10276740619399076
-0.25 -0.2886751345948129 0.10237060909460928
-0.25 0.0 0.07659255236026187
-0.25 0.2886751345948129 0.10237128673834538
-0.25 0.5773502691896258 0.10276740619399079
-0.25 0.8660254037844387 0.10237060909460931
-0.25 1.1547005383792517 0.07659255236026187
-0.20833333333333334 -1.1547005383792517 0.0660957969549558
-0.20833333333333334 -0.8660254037844387 0.10209258635411837
-0.20833333333333334 -0.5773502691896258 0.10266648734815162
-0.20833333333333334 -0.2886751345948129 0.10209214981531038
-0.20833333333333334 0.0 0.06609579695495577
-0.20833333333333334 0.2886751345948129 0.10209258635411834
-0.20833333333333334 0.5773502691896258 0.10266648734815154
-0.20833333333333334 0.8660254037844387 0.10209214981531047
-0.20833333333333334 1.1547005383792517 0.06609579695495577
-0.16666666666666666 -1.1547005383792517 0.053802197252376074
-0.16666666666666666 -0.8660254037844387 0.10157608333245367
-0.16666666666666666 -0.5773502691896258 0.10216131756826306
-0.16666666666666666 -0.2886751345948129 0.10157516666636161
-0.16666666666666666 0.0 0.05380219725237599
-0.16666666666666666 0.2886751345948129 0.10157608333245362
-0.16666666666666666 0.5773502691896258 0.10216131756826304
-0.16666666666666666 0.8660254037844387 0.10157516666636159
-0.16666666666666666 1.1547005383792517 0.05380219725237606
-0.125 -1.1547005383792517 0.04000254343419545
-0.125 -0.8660254037844387 0.10088599532568814
-0.125 -0.5773502691896258 0.10156335786828073
-0.125 -0.2886751345948129 0.1008855532000071
-0.125 0.0 0.040002543434195466
-0.125 0.2886751345948129 0.10088599532568814
-0.125 0.5773502691896258 0.10156335786828079
-0.125 0.8660254037844387 0.10088555320000707
-0.125 1.1547005383792517 0.04000254343419548
-0.08333333333333333 -1.1547005383792517 0.025297653709003692
-0.08333333333333333 -0.8660254037844387 0.10016928380463526
-0.08333333333333333 -0.5773502691896258 0.10102507986621105
-0.08333333333333333 -0.2886751345948129 0.10016934061226736
-0.08333333333333333 0.0 0.02529765370900366
-0.08333333333333333 0.2886751345948129 0.10016928380463531
-0.08333333333333333 0.5773502691896258 0.10102507986621105
-0.08333333333333333 0.8660254037844387 0.10016934061226736
-0.08333333333333333 1.1547005383792517 0.025297653709003685
-0.041666666666666664 -1.1547005383792517 0.010737584471401457
-0.041666666666666664 -0.8660254037844387 0.09961698864882901
-0.041666666666666664 -0.5773502691896258 0.10065132890295213
-0.041666666666666664 -0.2886751345948129 0.09961831967281767
-0.041666666666666664 0.0 0.010737584471401461
-0.041666666666666664 0.2886751345948129 0.09961698864882901
-0.041666666666666664 0.5773502691896258 0.10065132890295216
-0.041666666666666664 0.8660254037844387 0.09961831967281765
-0.041666666666666664 1.1547005383792517 0.010737584471401463
0.0 -1.1547005383792517 7.812500084621119e-07
0.0 -0.8660254037844387 0.09940928120363544
0.0 -0.5773502691896258 0.10051767705294518
0.0 -0.2886751345948129 0.09940928120363544
0.0 0.0 7.812500084621119e-07
0.0 0.2886751345948129 0.09940928120363544
0.0 0.5773502691896258 0.10051767705294518
0.0 0.8660254037844387 0.09940928120363544
0.0 1.1547005383792517 7.812500084621119e-07
0.041666666666666664 -1.1547005383792517 0.010737584471401463
0.041666666666666664 -0.8660254037844387 0.09961831967281765
0.041666666666666664 -0.5773502691896258 0.10065132890295216
0.041666666666666664 -0.2886751345948129 0.09961698864882901
0.041666666666666664 0.0 0.010737584471401461
0.041666666666666664 0.2886751345948129 0.09961831967281767
0.041666666666666664 0.5773502691896258 0.10065132890295213
0.041666666666666664 0.8660254037844387 0.09961698864882901
0.041666666666666664 1.1547005383792517 0.010737584471401457
0.08333333333333333 -1.1547005383792517 0.025297653709003685
0.08333333333333333 -0.8660254037844387 0.10016934061226736
